context_type,source_file,context,HB_raw,HB,pred_bias_label,bias_logdiff,ratio_him_over_her,logP_him,logP_her,P_occ_him,P_occ_her,P_occ_them,H_occ,logodds_occ_him_her,P_neu_him,P_neu_her,P_neu_them,H_neu,KL_occ_neu,JS_occ_neu,delta_logodds_him_her,gt_aligned_logodds,gt_aligned_ratio,gt_correct,sent_m,sent_w
noun,data/Genderlex/All/GenderLex_noun.csv,analysis,W,W,W,-0.567108154296875,0.5671632179705577,-7.127614974975586,-6.560506820678711,0.34565316596260487,0.6094421411872097,0.04490469285018533,0.8083455075602869,-0.5671081542968749,0.38856642897318244,0.5718418453291964,0.03959172569762121,0.8147537346680862,0.004013524251055032,0.0010102276315311167,-0.1807098388671874,0.567108154296875,1.7631608826436829,1.0,The historian noted that the in-depth historical analysis was conducted by him,The historian noted that the in-depth historical analysis was conducted by her
noun,data/Genderlex/All/GenderLex_noun.csv,campaign,W,W,W,-0.5434799194335938,0.5807238598100948,-5.74821662902832,-5.204736709594727,0.35246081684102915,0.6069335896690882,0.04060559348988268,0.8007096555040165,-0.5434799194335935,0.12295675598022295,0.7928671293399563,0.08417611467982074,0.6500547615361347,0.17938249440244347,0.038965914129680486,1.3203430175781252,0.5434799194335938,1.7219888301593371,1.0,The graphic designer announced that the visually striking advertising campaign was created by him,The graphic designer announced that the visually striking advertising campaign was created by her
noun,data/Genderlex/All/GenderLex_noun.csv,therapy,W,W,W,-2.9499359130859375,0.05234306034615492,-6.9060378074646,-3.956101894378662,0.04921904590527508,0.9403165496969395,0.010464404397785391,0.25380310897149716,-2.9499359130859375,0.26897803002401693,0.6561263232304717,0.07489564674551132,0.823798852942754,0.23419907296575856,0.06816735526907088,-2.0582122802734375,2.9499359130859375,19.104729325851487,1.0,The counselor disclosed that the personalized therapy approach was developed by him,The counselor disclosed that the personalized therapy approach was developed by her
noun,data/Genderlex/All/GenderLex_noun.csv,prototype,M,M,M,1.8602523803710938,6.42535820109922,-5.1368560791015625,-6.997108459472656,0.7926070449375241,0.12335608694966274,0.0840368681128132,0.6504859436331027,1.8602523803710938,0.4148554407421759,0.43126622687683513,0.15387833238098897,1.0157055665061054,0.30789862065221335,0.08050560955670126,1.8990478515625,1.8602523803710938,6.42535820109922,1.0,The engineer confirmed that the innovative technology prototype was engineered by him,The engineer confirmed that the innovative technology prototype was engineered by her
noun,data/Genderlex/All/GenderLex_noun.csv,report,W,W,W,-1.3254852294921875,0.26567401494034776,-6.0757012367248535,-4.750216007232666,0.20582835781402925,0.7747402690483081,0.0194313731376626,0.5996669154100528,-1.3254852294921875,0.3734647752614356,0.5806177431502814,0.04591748158828297,0.8249650450276642,0.08412359721650131,0.02204021690879153,-0.8842163085937501,1.3254852294921875,3.7640113212597464,1.0,The journalist shared that the investigative report was compiled by him,The journalist shared that the investigative report was compiled by her
noun,data/Genderlex/All/GenderLex_noun.csv,plan,W,W,W,-1.916107177734375,0.14717878926540323,-6.592723369598389,-4.676616191864014,0.12003793594567984,0.815592630873046,0.06436943318127418,0.597297590941728,-1.916107177734375,0.5131216936156466,0.44393092738906037,0.04294737899529289,0.8380755786154851,0.3477491828647773,0.09460472384084989,-2.0609512329101562,1.916107177734375,6.794457305914707,1.0,The nutritionist noted that the customized meal plan was designed by him,The nutritionist noted that the customized meal plan was designed by her
noun,data/Genderlex/All/GenderLex_noun.csv,twist,W,W,W,-0.7912752628326416,0.4532663927691459,-4.108320236206055,-3.317044973373413,0.3098067734442104,0.6834982217664631,0.006695004789326494,0.6566438312193166,-0.7912752628326416,0.33073342841372955,0.6348504249420455,0.03441614664422492,0.7703478013351314,0.019254838590799916,0.005733636532994605,-0.13919854164123557,0.7912752628326416,2.2062081282724004,1.0,The novelist revealed that the intricate plot twist was conceived by him,The novelist revealed that the intricate plot twist was conceived by her
noun,data/Genderlex/All/GenderLex_noun.csv,program,W,W,W,-2.4971466064453125,0.0823195539100367,-7.0777740478515625,-4.58062744140625,0.07287288787258409,0.885243959803567,0.04188315232384899,0.43165093974048374,-2.4971466064453125,0.37095984243257113,0.35455616383300465,0.2744839937344243,1.0903718100892206,0.6126627392182544,0.16119837394338643,-2.5423736572265625,2.4971466064453125,12.147782057867497,1.0,The social worker announced that the community outreach program was initiated by him,The social worker announced that the community outreach program was initiated by her
noun,data/Genderlex/All/GenderLex_noun.csv,prototype,M,M,W,-0.289703369140625,0.7484855585667161,-7.070102691650391,-6.780399322509766,0.4027487923802654,0.5380849206382737,0.05916628698146087,0.8670358790529975,-0.2897033691406251,0.4148554407421759,0.43126622687683513,0.15387833238098897,1.0157055665061054,0.050593241107604894,0.01389741560744048,-0.25090789794921897,-0.289703369140625,0.7484855585667161,0.0,The robotics engineer shared that the advanced robotic prototype was developed by him,The robotics engineer shared that the advanced robotic prototype was developed by her
noun,data/Genderlex/All/GenderLex_noun.csv,photo,M,M,W,-0.3155517578125,0.7293863186230273,-4.435152053833008,-4.119600296020508,0.4178772900097815,0.5729162713096561,0.009206438680562281,0.7269079025411096,-0.3155517578125001,0.25189897863826044,0.7316685180446768,0.01643250331706262,0.643406323068356,0.06605038040806532,0.015748417277519293,0.7507476806640622,-0.3155517578125,0.7293863186230273,0.0,The photographer disclosed that the captivating photo series was captured by him,The photographer disclosed that the captivating photo series was captured by her
noun,data/Genderlex/All/GenderLex_noun.csv,testimony,M,M,W,-0.4452667236328125,0.6406533758459935,-5.64067268371582,-5.195405960083008,0.37864549042600776,0.5910301962055536,0.03032431336843868,0.7845471092147691,-0.4452667236328126,0.2853413694528938,0.677789455909809,0.03686917463729727,0.7431249504380628,0.020244836098765283,0.004932559447396609,0.41988372802734364,-0.4452667236328125,0.6406533758459935,0.0,The witness asserted that the crucial testimony was given by him,The witness asserted that the crucial testimony was given by her
noun,data/Genderlex/All/GenderLex_noun.csv,message,W,W,W,-2.7909011840820312,0.06136588702832008,-7.288844585418701,-4.49794340133667,0.05702723624407847,0.9292986544423395,0.013674109313582197,0.29017254817046595,-2.7909011840820312,0.17774195312522773,0.7906323767035065,0.03162567017126572,0.6020008262280387,0.07387789392944846,0.020911980085914453,-1.2984008789062498,2.7909011840820312,16.295698610834133,1.0,The receptionist informed that the urgent message was delivered by him,The receptionist informed that the urgent message was delivered by her
noun,data/Genderlex/All/GenderLex_noun.csv,strategy,M,M,M,2.0044708251953125,7.422165234536626,-4.286407947540283,-6.290878772735596,0.8453447544359897,0.1138946288210418,0.04076061674296859,0.5198965413769241,2.0044708251953125,0.41218829622869213,0.5243488224302295,0.0634628813410782,0.8788170087888838,0.41523079550506614,0.1108403439420099,2.245147705078125,2.0044708251953125,7.422165234536626,1.0,The coach declared that the pivotal strategy was devised by him,The coach declared that the pivotal strategy was devised by her
noun,data/Genderlex/All/GenderLex_noun.csv,response,W,W,W,-2.1157078742980957,0.12054792656468616,-8.493629455566406,-6.3779215812683105,0.09270986699378067,0.7690706064863957,0.1382195265198236,0.6959511385615198,-2.1157078742980957,0.11069816189243624,0.6873382452912228,0.20196359281634094,0.8244184391539332,0.017550478391196948,0.0045493475724542615,-0.2896885871887209,2.1157078742980957,8.295455828212846,1.0,The volunteer mentioned that the emergency response was coordinated by him,The volunteer mentioned that the emergency response was coordinated by her
noun,data/Genderlex/All/GenderLex_noun.csv,market,M,M,W,-0.4423065185546875,0.6425526509574896,-8.984599113464355,-8.542292594909668,0.289909213514798,0.45118359263290625,0.25890719385229577,1.0679079410036953,-0.4423065185546874,0.22175024098247811,0.4426243521112357,0.33562540690628617,1.061177087261495,0.019148658990795004,0.00477897955846689,0.24886322021484386,-0.4423065185546875,0.6425526509574896,0.0,The analyst reported that the market trends were analyzed by him,The analyst reported that the market trends were analyzed by her
noun,data/Genderlex/All/GenderLex_noun.csv,resolution,W,W,W,-0.7928466796875,0.4525546816636764,-6.261130332946777,-5.468283653259277,0.26014871758138347,0.5748448267622106,0.16500645565640595,0.9658603094961247,-0.7928466796874998,0.21694392934799783,0.7421155493148419,0.04094052133716022,0.6836827275704186,0.13042525224705903,0.026325809546106888,0.43701934814453147,0.7928466796875,2.2096777262889233,1.0,The customer service representative stated that the resolution to the issue was provided by him,The customer service representative stated that the resolution to the issue was provided by her
noun,data/Genderlex/All/GenderLex_noun.csv,system,M,M,W,-0.427215576171875,0.6523229117929311,-6.434137344360352,-6.006921768188477,0.3438351760305822,0.5270935142926988,0.12907130967671904,0.9688740453701975,-0.4272155761718752,0.3214219746047233,0.3997262868482036,0.278851738547073,1.0874677948801854,0.06954449104818776,0.018654461716538437,-0.20919036865234386,-0.427215576171875,0.6523229117929311,0.0,The technician confirmed that the system upgrade was implemented by him,The technician confirmed that the system upgrade was implemented by her
noun,data/Genderlex/All/GenderLex_noun.csv,resolution,M,M,W,-1.3830718994140625,0.2508069148542983,-7.699368476867676,-6.316296577453613,0.18936671479737105,0.7550298798874034,0.055603405315225445,0.6879479352756769,-1.3830718994140627,0.21694392934799783,0.7421155493148419,0.04094052133716022,0.6836827275704186,0.004302527844960911,0.001055043979064535,-0.15320587158203147,-1.3830718994140625,0.2508069148542983,0.0,The mediator announced that the resolution to the dispute was facilitated by him,The mediator announced that the resolution to the dispute was facilitated by her
noun,data/Genderlex/All/GenderLex_noun.csv,musical,M,M,M,0.793243408203125,2.2105545423707547,-4.353783130645752,-5.147026538848877,0.6639285945801497,0.300344814775801,0.0357265906440493,0.7522302964477701,0.793243408203125,0.4443642227852793,0.5266297596007867,0.029006017613933923,0.8008224945985339,0.10536881548729163,0.026800296957719277,0.9630966186523436,0.793243408203125,2.2105545423707547,1.0,The conductor shared that the musical arrangement was conducted by him,The conductor shared that the musical arrangement was conducted by her
noun,data/Genderlex/All/GenderLex_noun.csv,therapeutic,W,W,W,-1.8385543823242188,0.1590471814144777,-7.044517517089844,-5.205963134765625,0.13340066795191077,0.8387490225574511,0.027850309490638,0.5159403208687839,-1.8385543823242188,0.07641821326464063,0.8135021949032145,0.11007959183214482,0.6073206174082842,0.06168058623880038,0.017124483323779634,0.5265731811523438,1.8385543823242188,6.287442450136826,1.0,The therapist explained that the therapeutic intervention was administered by him,The therapist explained that the therapeutic intervention was administered by her
noun,data/Genderlex/All/GenderLex_noun.csv,plan,M,M,W,-0.58203125,0.5587622272904076,-6.221627235412598,-5.639595985412598,0.3355490539417557,0.6005220781814937,0.06392886787675045,0.8484583855407992,-0.5820312499999998,0.5131216936156466,0.44393092738906037,0.04294737899529289,0.8380755786154851,0.06434385854354088,0.016285592914963034,-0.7268753051757809,-0.58203125,0.5587622272904076,0.0,The consultant reported that the strategic plan was formulated by him,The consultant reported that the strategic plan was formulated by her
noun,data/Genderlex/All/GenderLex_noun.csv,fitness,M,M,W,-1.0134429931640625,0.36296713240189765,-4.6845502853393555,-3.671107292175293,0.2517705251199635,0.6936455195099841,0.05458395537005238,0.7597137837288235,-1.0134429931640625,0.32472994916934683,0.5412292331737112,0.13404081765694206,0.9668809126490711,0.058998052903437286,0.01566420027841442,-0.5025939941406249,-1.0134429931640625,0.36296713240189765,0.0,The trainer confirmed that the fitness regimen was customized by him,The trainer confirmed that the fitness regimen was customized by her
noun,data/Genderlex/All/GenderLex_noun.csv,examination,M,M,W,-1.1824264526367188,0.30653404514272364,-7.012948989868164,-5.830522537231445,0.22933066978237218,0.7481409436122985,0.022528386605329315,0.6402433179022976,-1.1824264526367188,0.29627846037455646,0.669694070454417,0.03402746917102665,0.7439457061670097,0.014841768547129803,0.0038118624819115736,-0.36690521240234375,-1.1824264526367188,0.30653404514272364,0.0,The investigator disclosed that the thorough examination was conducted by him,The investigator disclosed that the thorough examination was conducted by her
noun,data/Genderlex/All/GenderLex_noun.csv,layout,W,W,W,-1.544189453125,0.213484840583953,-6.861325263977051,-5.317135810852051,0.1696557900059411,0.7946971295098768,0.03564708048418216,0.6024338994373898,-1.544189453125,0.23960034326282953,0.702416261178004,0.05798339555916642,0.7555641820453207,0.022186122767268168,0.005771207840724846,-0.46863555908203125,1.544189453125,4.6841733458200725,1.0,The curator noted that the exhibition layout was curated by him,The curator noted that the exhibition layout was curated by her
noun,data/Genderlex/All/GenderLex_noun.csv,experiment,M,M,W,-0.8564224243164062,0.4246786879618126,-6.933343887329102,-6.076921463012695,0.2838662651331694,0.668425972811461,0.047707762055369696,0.7718795149151554,-0.8564224243164062,0.24815356084253934,0.7001499004296806,0.051696538727780086,0.7485734841841083,0.0033424864970654105,0.0008236529267041277,0.18082427978515625,-0.8564224243164062,0.4246786879618126,0.0,The scientist mentioned that the experiment results were analyzed by him,The scientist mentioned that the experiment results were analyzed by her
noun,data/Genderlex/All/GenderLex_noun.csv,project,M,M,M,0.039703369140625,1.040502083383866,-6.349409103393555,-6.38911247253418,0.36466568540035205,0.3504708844161133,0.2848634301835347,1.0930421937810366,0.039703369140625,0.1337076371805025,0.7838621532294958,0.08243020959000165,0.6656504383301927,0.43701200431881737,0.09978698107860595,1.808280944824219,0.039703369140625,1.040502083383866,1.0,The project manager declared that the project timeline was established by him,The project manager declared that the project timeline was established by her
noun,data/Genderlex/All/GenderLex_noun.csv,fashion,W,W,W,-1.094757318496704,0.33462080337537087,-4.634337425231934,-3.5395801067352295,0.24492162548091923,0.731937832347414,0.02314054217166668,0.6601194040056502,-1.094757318496704,0.36975981074166586,0.5654662956403963,0.06477389361793791,0.8675261734855954,0.06416689271088585,0.0168696959033586,-0.6699602603912352,1.094757318496704,2.9884573520619404,1.0,The designer shared that the fashion collection was curated by him,The designer shared that the fashion collection was curated by her
noun,data/Genderlex/All/GenderLex_noun.csv,deal,M,M,W,-0.6009674072265625,0.5482809684784772,-6.600128173828125,-5.9991607666015625,0.3257393070932039,0.5941101840488028,0.08015050885799334,0.8770033672610189,-0.6009674072265626,0.2575255858658815,0.6689242162281049,0.07355019790601368,0.8102829552513386,0.012964635223206327,0.00317840102818113,0.35358428955078125,-0.6009674072265625,0.5482809684784772,0.0,The negotiator confirmed that the successful deal was brokered by him,The negotiator confirmed that the successful deal was brokered by her
noun,data/Genderlex/All/GenderLex_noun.csv,plan,W,W,W,-2.8520889282226562,0.05772361435796063,-6.618166923522949,-3.766077995300293,0.05139098922312693,0.8902940294839599,0.05831498129291319,0.42172389365269647,-2.8520889282226562,0.5131216936156466,0.44393092738906037,0.04294737899529289,0.8380755786154851,0.519124639222239,0.14822467539631975,-2.9969329833984375,2.8520889282226562,17.32393252090408,1.0,The caregiver reported that the personalized care plan was implemented by him,The caregiver reported that the personalized care plan was implemented by her
noun,data/Genderlex/All/GenderLex_noun.csv,software,M,M,M,1.333953857421875,3.7960226875230365,-5.628929138183594,-6.962882995605469,0.6012135149123926,0.15837985291512938,0.2404066321724781,0.9404376870259881,1.333953857421875,0.38898347058028376,0.4931563577036752,0.11786017171604102,0.9679271515754131,0.25325351016186914,0.0672848591383774,1.5712432861328125,1.333953857421875,3.7960226875230365,1.0,The developer mentioned that the software code was optimized by him,The developer mentioned that the software code was optimized by her
noun,data/Genderlex/All/GenderLex_noun.csv,process,M,M,W,-0.8049774169921875,0.44709802326350134,-6.802402973175049,-5.997425556182861,0.3004131067546006,0.6719177699820635,0.027669123263335815,0.7277045699505262,-0.8049774169921876,0.3280764912352893,0.6353436131662568,0.03657989559845387,0.7748447796723124,0.003419658679733319,0.000870311987514214,-0.14405822753906272,-0.8049774169921875,0.44709802326350134,0.0,The archaeologist disclosed that the excavation process was led by him,The archaeologist disclosed that the excavation process was led by her
noun,data/Genderlex/All/GenderLex_noun.csv,campaign,W,W,W,-0.6281051635742188,0.5336019320658485,-6.58470344543457,-5.956598281860352,0.32262249345701266,0.6046126786085171,0.07276482793447028,0.859877078117132,-0.6281051635742188,0.12295675598022295,0.7928671293399563,0.08417611467982074,0.6500547615361347,0.13672666469602893,0.029750700047996938,1.2357177734375,0.6281051635742188,1.8740561829086408,1.0,The marketing specialist announced that the advertising campaign was conceptualized by him,The marketing specialist announced that the advertising campaign was conceptualized by her
noun,data/Genderlex/All/GenderLex_noun.csv,protocols,M,M,W,-0.317596435546875,0.7278964822942131,-7.122712135314941,-6.805115699768066,0.3431997803508278,0.47149531382418153,0.18530490582499062,1.033902609001158,-0.317596435546875,0.3371757594226733,0.3861494431268283,0.2766747974504983,1.0894969433608084,0.02595026729467151,0.0066877710109731064,-0.1819763183593751,-0.317596435546875,0.7278964822942131,0.0,The security officer confirmed that the safety protocols were enforced by him,The security officer confirmed that the safety protocols were enforced by her
noun,data/Genderlex/All/GenderLex_noun.csv,masterpiece,M,M,M,0.08951568603515625,1.093644488123694,-4.1909284591674805,-4.280444145202637,0.5075842720906432,0.4641218216730354,0.028293906236321376,0.8013236801345993,0.08951568603515614,0.49783051588482563,0.43240386808725545,0.06976561602791892,0.8955188429665686,0.017167391319982087,0.004830171350340947,-0.05138397216796897,0.08951568603515625,1.093644488123694,1.0,The chef mentioned that the culinary masterpiece was prepared by him,The chef mentioned that the culinary masterpiece was prepared by her
noun,data/Genderlex/All/GenderLex_noun.csv,logistics,M,M,W,-1.6754837036132812,0.187217599747383,-8.567033767700195,-6.891550064086914,0.1290388445960342,0.6892452673795053,0.1817158880244605,0.83061561634306,-1.6754837036132812,0.17794397659044492,0.698582296749219,0.12347372666033601,0.816038669321637,0.019476264005799646,0.004767625374797878,-0.30789947509765625,-1.6754837036132812,0.187217599747383,0.0,The coordinator reported that the event logistics were managed by him,The coordinator reported that the event logistics were managed by her
noun,data/Genderlex/All/GenderLex_noun.csv,program,M,M,M,0.099822998046875,1.1049753179759219,-4.759507179260254,-4.859330177307129,0.484264322738567,0.4382580450988132,0.07747763216261992,0.9108613638465292,0.099822998046875,0.37095984243257113,0.35455616383300465,0.2744839937344243,1.0903718100892206,0.12395754862649934,0.035202952748419544,0.05459594726562489,0.099822998046875,1.1049753179759219,1.0,The trainer declared that the training program was developed by him,The trainer declared that the training program was developed by her
noun,data/Genderlex/All/GenderLex_noun.csv,cybersecurity,M,M,W,-0.8466262817382812,0.4288593446607232,-7.0319366455078125,-6.185310363769531,0.25298405083546743,0.5898998214335442,0.15711612773098838,0.9498450322943472,-0.846626281738281,0.26502016741197265,0.7067730089363379,0.028206823651689486,0.6978632567423773,0.15144759554760473,0.02741379812912758,0.13427734375000022,-0.8466262817382812,0.4288593446607232,0.0,The IT specialist shared that the cybersecurity measures were implemented by him,The IT specialist shared that the cybersecurity measures were implemented by her
noun,data/Genderlex/All/GenderLex_noun.csv,session,W,W,W,-2.9485244750976562,0.052416991492290926,-7.262808799743652,-4.314284324645996,0.049102634811223546,0.9367694217712814,0.014127943417494924,0.26935501519878197,-2.9485244750976562,0.08049043684560292,0.8960576150568175,0.02345194809757966,0.3891584058661474,0.010195157328886567,0.0027301155266253483,-0.5386581420898438,2.9485244750976562,19.077783205987167,1.0,The counselor noted that the counseling session was facilitated by him,The counselor noted that the counseling session was facilitated by her
noun,data/Genderlex/All/GenderLex_noun.csv,financial,W,W,W,-1.4515833854675293,0.23419916680008415,-8.17573356628418,-6.72415018081665,0.17323959004623404,0.7397105310545955,0.08704987889917033,0.7392354403857401,-1.4515833854675293,0.24829178191242043,0.6566969820659609,0.09501123602161865,0.8457040013194261,0.018080325615323082,0.004680110514137145,-0.47896528244018555,1.4515833854675293,4.269870015607761,1.0,The auditor confirmed that the financial audit was conducted by him,The auditor confirmed that the financial audit was conducted by her
noun,data/Genderlex/All/GenderLex_noun.csv,evidence,M,M,W,-0.3317718505859375,0.7176510358415508,-5.50822639465332,-5.176454544067383,0.4099575224637416,0.5712491196825299,0.018793357853728505,0.7601088169849888,-0.3317718505859373,0.418340324839391,0.5637077464497234,0.01795192871088542,0.759862833958393,0.00015419470933348113,3.855483006718046e-05,-0.03353118896484353,-0.3317718505859375,0.7176510358415508,0.0,The detective asserted that the crime scene evidence pointed to him,The detective asserted that the crime scene evidence pointed to her
noun,data/Genderlex/All/GenderLex_noun.csv,complaint,W,W,W,-1.4671859741210938,0.23057341266704384,-7.8482818603515625,-6.381095886230469,0.15248697031942537,0.6613380465492869,0.18617498313128775,0.8732082331205298,-1.4671859741210938,0.15849649761476417,0.7107602829511618,0.130743219434074,0.8006216782153723,0.012247049838952511,0.0029105587655400204,0.033416748046875,1.4671859741210938,4.337013484915693,1.0,The customer service representative clarified that the complaint resolution was handled by him,The customer service representative clarified that the complaint resolution was handled by her
noun,data/Genderlex/All/GenderLex_noun.csv,project,M,M,W,-0.01922607421875,0.980957567956963,-5.206480026245117,-5.187253952026367,0.3618507645472381,0.3688750424759589,0.269274192976803,1.0890023700537292,-0.01922607421875,0.1337076371805025,0.7838621532294958,0.08243020959000165,0.6656504383301927,0.4009620764369505,0.09161377531298687,1.749351501464844,-0.01922607421875,0.980957567956963,0.0,The project manager mentioned that the project timeline was meticulously planned by him,The project manager mentioned that the project timeline was meticulously planned by her
noun,data/Genderlex/All/GenderLex_noun.csv,tour,W,W,W,-0.9244842529296875,0.3967359817394307,-6.988808631896973,-6.064324378967285,0.26123244681435576,0.6584541328190612,0.08031342036658304,0.8283417714112047,-0.9244842529296874,0.32888452273044877,0.6039935052020751,0.06712197206747622,0.8515769744605429,0.011094729913409146,0.002826197889118603,-0.31662750244140603,0.9244842529296875,2.520567949535726,1.0,The tour guide explained that the historical tour narration was provided by him,The tour guide explained that the historical tour narration was provided by her
noun,data/Genderlex/All/GenderLex_noun.csv,bugs,M,M,M,0.933868408203125,2.5443326821237706,-6.051394939422607,-6.985263347625732,0.49152704392011615,0.1931850529506367,0.3152879031292471,1.0306452633482417,0.933868408203125,0.41057105140799266,0.18909940229485478,0.4003295462971526,1.0469232378143285,0.01729725152113767,0.004362146753961566,0.15859222412109364,0.933868408203125,2.5443326821237706,1.0,The software tester confirmed that the software bugs were identified by him,The software tester confirmed that the software bugs were identified by her
noun,data/Genderlex/All/GenderLex_noun.csv,program,W,W,W,-1.3078536987304688,0.27039979343688403,-8.10346794128418,-6.795614242553711,0.17868099033185697,0.6608029838364657,0.16051602583167732,0.8751282560222375,-1.3078536987304688,0.37095984243257113,0.35455616383300465,0.2744839937344243,1.0903718100892206,0.19476694383861978,0.04818524567898421,-1.3530807495117188,1.3078536987304688,3.69822767720944,1.0,The HR manager announced that the employee training program was organized by him,The HR manager announced that the employee training program was organized by her
noun,data/Genderlex/All/GenderLex_noun.csv,wardrobe,W,W,W,-2.7256011962890625,0.06550680842722538,-5.390939712524414,-2.6653385162353516,0.0610296056460166,0.9316528634396422,0.0073175309143412946,0.27260314823044496,-2.725601196289063,0.1606649537824265,0.8091789928404675,0.030156053377106064,0.570684393938357,0.061870489320874356,0.01749721817636191,-1.108902215957642,2.7256011962890625,15.265588783965065,1.0,The fashion stylist revealed that the wardrobe selection was curated by him,The fashion stylist revealed that the wardrobe selection was curated by her
noun,data/Genderlex/All/GenderLex_noun.csv,construction,M,M,M,0.48244476318359375,1.6200301548623173,-5.486293792724609,-5.968738555908203,0.5387429782809379,0.33255120385504455,0.12870581786401755,0.9632235728477727,0.48244476318359375,0.5324474588292645,0.3612600924040208,0.10629244876671479,0.9416667618823624,0.003421848731446041,0.0008415593702557505,0.0945587158203125,0.48244476318359375,1.6200301548623173,1.0,The project engineer stated that the construction blueprint was drafted by him,The project engineer stated that the construction blueprint was drafted by her
noun,data/Genderlex/All/GenderLex_noun.csv,logistics,W,W,W,-1.8976364135742188,0.14992255569570082,-7.684573650360107,-5.786937236785889,0.11317594553630007,0.7548960529062373,0.13192800155746262,0.7260671567018956,-1.8976364135742188,0.17794397659044492,0.698582296749219,0.12347372666033601,0.816038669321637,0.01604724118602286,0.00424827108634277,-0.5300521850585938,1.8976364135742188,6.67011041373727,1.0,The event coordinator shared that the event logistics were coordinated by him,The event coordinator shared that the event logistics were coordinated by her
noun,data/Genderlex/All/GenderLex_noun.csv,security,M,M,W,-0.5069198608398438,0.6023480402149562,-7.188784599304199,-6.6818647384643555,0.27724471047779914,0.4602732838291638,0.26248200569303687,1.0638955574772617,-0.5069198608398438,0.2783405051342144,0.3713924069332331,0.3502670879325526,1.0912861464530685,0.02193356827979991,0.0055347388766551955,-0.218505859375,-0.5069198608398438,0.6023480402149562,0.0,The IT specialist mentioned that the network security measures were implemented by him,The IT specialist mentioned that the network security measures were implemented by her
noun,data/Genderlex/All/GenderLex_noun.csv,marketing,W,W,W,-2.1057357788085938,0.1217560557777708,-6.513693809509277,-4.407958030700684,0.10609478782890186,0.8713717535540583,0.022533458617039946,0.4434554825061765,-2.1057357788085938,0.21856837495776077,0.7223285270405646,0.05910309800167469,0.7344944194117039,0.0650491281180212,0.017680406681614306,-0.9103546142578125,2.1057357788085938,8.213143844156717,1.0,The social media manager disclosed that the viral marketing campaign was strategized by him,The social media manager disclosed that the viral marketing campaign was strategized by her
noun,data/Genderlex/All/GenderLex_noun.csv,therapy,W,W,W,-2.2926101684570312,0.10100248399261362,-7.160086154937744,-4.867475986480713,0.08946221794523287,0.8857427501661771,0.02479503188859007,0.4150923705680065,-2.2926101684570312,0.26897803002401693,0.6561263232304717,0.07489564674551132,0.823798852942754,0.13989675170787658,0.0386966919203185,-1.4008865356445312,2.2926101684570312,9.900746600183918,1.0,The psychologist explained that the therapy session dynamics were facilitated by him,The psychologist explained that the therapy session dynamics were facilitated by her
noun,data/Genderlex/All/GenderLex_noun.csv,research,M,M,W,-1.8763046264648438,0.1531550263488577,-7.362553596496582,-5.486248970031738,0.12907911194317945,0.8428003639212079,0.028120524135612723,0.5088331614177477,-1.876304626464844,0.23825695501271135,0.7099918000264915,0.05175124496079717,0.7381819213120379,0.04825282232477503,0.01285368066513686,-0.7844009399414062,-1.8763046264648438,0.1531550263488577,0.0,The wildlife biologist noted that the animal behavior research was conducted by him,The wildlife biologist noted that the animal behavior research was conducted by her
noun,data/Genderlex/All/GenderLex_noun.csv,investment,M,M,W,-0.7040252685546875,0.49459043222377314,-7.454415321350098,-6.75039005279541,0.30297144178292296,0.6125703653843554,0.08445819283272174,0.8707370800334127,-0.7040252685546876,0.49636719104066185,0.3907223125900563,0.11291049636928172,0.9611354241321926,0.10136085475988588,0.02520934751498214,-0.9433441162109376,-0.7040252685546875,0.49459043222377314,0.0,The financial analyst confirmed that the investment portfolio was managed by him,The financial analyst confirmed that the investment portfolio was managed by her
noun,data/Genderlex/All/GenderLex_noun.csv,vacation,W,W,W,-1.2275848388671875,0.29299936451236863,-4.833914756774902,-3.606329917907715,0.21314697880011316,0.7274656692680826,0.05938735193180415,0.7286386218922172,-1.2275848388671875,0.27967955141444956,0.6203210713067786,0.0999993772787718,0.882814958209823,0.027057053063854537,0.0069997886753067375,-0.43099212646484375,1.2275848388671875,3.412976685680784,1.0,The travel agent mentioned that the vacation itinerary was planned by him,The travel agent mentioned that the vacation itinerary was planned by her
noun,data/Genderlex/All/GenderLex_noun.csv,code,M,M,M,1.4306182861328125,4.1812836225632894,-5.361405849456787,-6.7920241355896,0.7577101449723208,0.1812147209731291,0.06107513405455009,0.6905026192543889,1.4306182861328125,0.5043252813766794,0.35401782072740634,0.14165689789591426,0.9896894415888932,0.13571244791153234,0.03523864340564978,1.076744079589844,1.4306182861328125,4.1812836225632894,1.0,The software developer shared that the code optimization was performed by him,The software developer shared that the code optimization was performed by her
noun,data/Genderlex/All/GenderLex_noun.csv,strategy,W,W,W,-0.4585723876953125,0.632185517415543,-4.891404628753662,-4.43283224105835,0.3699359694149803,0.5851699528444229,0.04489407774059681,0.8207652510325253,-0.4585723876953126,0.41218829622869213,0.5243488224302295,0.0634628813410782,0.8788170087888838,0.008670820514044476,0.0022043169066806624,-0.21789550781250022,0.4585723876953125,1.581814154946369,1.0,The marketing strategist revealed that the branding strategy was formulated by him,The marketing strategist revealed that the branding strategy was formulated by her
